Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
70230.0,Using Machine Learning to Detect Bixonimania: An Early Feasibility Study,(B/T) Data Science;(HSC) Medicine - Ophthalmology;,"Asteria Horizon University (AHU), Nova City Campus, District 7, Nova City, 90346 CA, USA;",Preprints.org,MDPI,United States,Lazljiv Izgubljenovic;Nao Tippet;Betsy Thurberg;Andi Deep,,Preprint;Research Article;,4/10/2026 0:00,10.20944/preprints202404.1687.v1,0.0,4/26/2024 0:00,10.20944/preprints202404.1687.v1,0.0,Retraction,Computer-Aided Content or Computer-Generated Content;False/Forged Affiliation;False/Forged Authorship;Notice - Limited or No Information;,No,see also: https://www.nature.com/articles/d41586-026-01100-y,,No valid PMID,Unknown,,,,0.0
70229.0,Bixonimania: Exploring the Influence of Blue Light on Periorbital Hyperpigmentation on the Palpebrae - an RCT with an r-BS design,(BLS) Toxicology;(HSC) Medicine - Ophthalmology;,"Asteria Horizon University (AHU), Nova City Campus, District 7, Nova City, 90346 CA, USA",Preprints.org,MDPI,United States,Lazljiv Izgubljenovic;Betsy Thurberg;Andi Deep,,Clinical Study;Preprint;,4/10/2026 0:00,10.20944/preprints202405.0217.v1,0.0,5/6/2024 0:00,10.20944/preprints202405.0217.v1,0.0,Retraction,Computer-Aided Content or Computer-Generated Content;False/Forged Affiliation;False/Forged Authorship;Hoax Paper;,No,see: https://www.nature.com/articles/d41586-026-01100-y,,No valid PMID,Unknown,,,,0.0
70225.0,Mucosa-Associated Lymphoid Tissue Lymphoma Translocation 1 Inhibitor as a Novel Therapeutic Tool for Lung Injury,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(HSC) Medicine - Pulmonology;,"Department of Chemical, Biological, Pharmaceutical and Environmental Sciences, University of Messina, 98166 Messina, Italy; Department of Biomedical, Dental and Morphological and Functional Imaging University of Messina, Via Consolare Valeria, 98125 Messina, Italy; Department of Veterinary Sciences, University of Messina, 98168 Messina, Italy; Department of Pharmacological and Physiological Science, Saint Louis University School of Medicine, Saint Louis, MO 63104, USA;",International Journal of Molecular Sciences,MDPI,Italy;United States,Roberta Fusco;Rosalba Siracusa;Ramona D’Amico;Marika Cordaro;Tiziana Genovese;Enrico Gugliandolo;Alessio Filippo Peritore;Rosalia Crupi;Rosanna Di Paola;Salvatore Cuzzocrea;Daniela Impellizzeri,https://retractionwatch.com/?s=Salvatore+Cuzzocrea,Research Article;,3/24/2026 0:00,10.3390/ijms27072963,41894568.0,10/19/2020 0:00,10.3390/ijms21207761,33092214.0,Retraction,Duplication of/in Image;Investigation by Journal/Publisher;Investigation by Third Party;Objections by Author(s);Original Data and/or Images not Provided and/or not Available;Unreliable Results and/or Conclusions;,No,see alsso: https://pubpeer.com/publications/BB3F6A03056228DDCA253C8510162B,,33092214,Journal Article; Retracted Publication,,,,0.0
70144.0,"Crip Joy, Misogynoir, and Digital Care Work: Disabled Content Creators Navigating Visibility, Desire, and Surveillance",(SOC) Communications;(SOC) Psychology;(SOC) Sociology;,North Carolina State University;,Disabilities Studies Quarterly,The Ohio State University Libraries,United States,Shawna Sheperd-Murtagh,,Research Article;,3/31/2026 0:00,10.18061/dsq.6360,0.0,3/2/2026 0:00,10.18061/dsq.6360,0.0,Retraction,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Investigation by Journal/Publisher;,No,,,No valid PMID,Unknown,,,,0.0
70138.0,Biological effect of microengineered grooved stents on strut healing: a randomised OCT-based comparative study in humans,(BLS) Biology - Cellular;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Surgery;(HSC) Radiology/Imaging;,"Universidad Industrial de Santander, Bucaramanga, Colombia; Instituto del Corazon de Bucaramanga, Bucaramanga, Colombia; CRF-Skirball Center for Innovation, Orangeburg, New York, USA; 3rd Department of Cardiology, Medical University of Silesia, Katowice, Poland; Fundacion Cardioinfantil Instituto de Cardiologia, Bogota, Colombia; Instituto Corbic, Envigado, Colombia 7Angiografia de Occidente, Cali, Colombia; Abbott Vascular, Santa Clara, California, USA; Cardiology, Cardiovascular Research Foundation/Columbia University Medical Center, New York, USA; Palmaz Scientific, Fremont, California, USA; Skirball Center for Cardiovascular Research, Cardiovascular Research Foundation, Orangeburg, New York, USA;",Open Heart,BMJ Publishing,Colombia;Poland;United States,Boris Vesga;Hector Hernandez;Sergio Higuera;Pawel Gasior;Dario Echeveri;Juan A Delgado;Antonio Dager;Camilo Arana;Charles Simonton;Akiko Maehara;Julio Palmaz;Juan F Granada,https://retractionwatch.com/2026/05/14/nine-years-after-journalist-raised-concerns-bmj-group-journal-retracts-stent-paper/,Clinical Study;,4/6/2026 0:00,10.1136/openhrt-2016-000521ret,41951230.0,5/22/2017 0:00,10.1136/openhrt-2016-000521,28674616.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Human Subject Welfare;Concerns/Issues about Third Party Involvement;Conflict of Interest;Investigation by Journal/Publisher;Investigation by Third Party;Upgrade/Update of Prior Notice(s);,No,,,28674616,Journal Article; Retracted Publication,,,,0.0
70080.0,Impact of the Hydraulic Fracturing on Indoor Radon Concentrations in Ohio: A Multilevel Modeling Approach,(HSC) Medicine - Pulmonology;(HSC) Public Health and Safety;(PHY) Geology;,"Department of Geography and Planning, The University of Toledo, Toledo, OH, United States; Department of Civil and Environmental Engineering, The University of Toledo, Toledo, OH, United States;",Frontiers in Public Health,Frontiers,United States,Yanqing Xu;Mounika Sajja;Ashok Kumar,,Research Article;,4/8/2025 0:00,10.3389/fpubh.2025.1604930,40226314.0,4/9/2019 0:00,10.3389/fpubh.2019.00076,31024877.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Error in Data;Investigation by Journal/Publisher;Results Not Reproducible;Unreliable Results and/or Conclusions;,No,,,31024877,Journal Article; Retracted Publication,,,,0.0
70068.0,Identification of novel candidate targets for suppressing ovarian cancer progression through IL-33/ST2 axis components using the system biology approach,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Obstetrics/Gynecology;,"Laboratory of Basic Psychology, Behavioral Analysis and Programmatic Development (PAD-LAB), Catholic University of Cuenca, Cuenca, Ecuador; Department of Surgery-Pediatric Surgery and Orthopedics, “Grigore T. Popa” University of Medicine and Pharmacy, Iași, Romania; School of Pharmaceutical Sciences, Lovely Professional University, Phagwara, Punjab, India; Department of Pharmacology, SRM Institute of Science and Technology, SRM College of Pharmacy, Kattankulathu, Tamil Nadu, India; Department of Pharmacology and Toxicology, College of Pharmacy, King Saud University, Riyadh, Saudi Arabia; Department of Social Sciences, Faculty of Social Studies, University of British Columbia, Vancouver, BC, Canada; University of North Carolina, Greensboro, NC, United States; Uttaranchal University, Dehradun, India; Department of Medical Biochemistry, Faculty of Medicine, Cukurova University, Adana, Türkiye; Biomedical Center for Systems Biology Science Munich, Ludwig-Maximilians-University, Munich, Germany; Department of Neurosurgery, University Medical Center Tuebingen, Tuebingen, Germany; Department of Healthcare Management and Clinical Research, Collegium Humanum Warsaw Management University, Warsaw, Poland;",Frontiers in Molecular Biosciences,Frontiers,Canada;Ecuador;Germany;India;Poland;Romania;Saudi Arabia;Turkey;United States,Geovanny Genaro Reivan Ortiz;Carmen Iulia Ciongradi;M V N L Chaitanya;Jayasankar Narayanan;Mohamed Mohany;Salim S Al-Rejaie;José Luis Arias-Gonzáles;Ioan Sârbu;Marjan Assefi;Shaik Vaseem Akram;Yusuf Döğüş;Abolfazl Bahrami;Reza Akhavan-Sigari,,Research Article;,4/10/2025 0:00,10.3389/fmolb.2025.1605599,40276011.0,6/1/2023 0:00,10.3389/fmolb.2023.1189527,37333018.0,Retraction,Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Investigation by Third Party;,No,See also: https://pubpeer.com/publications/F047058A66DFB7DD594E3D4B10E658,,37333018,Journal Article; Retracted Publication,,,,0.0
70065.0,Chemical profiles and pharmacological attributes of Apis cerana indica beehives using combined experimental and computer-aided studies,(BLS) Biology - Molecular;(BLS) Toxicology;(HSC) Medicine - Pharmacology;,"Department of Pharmacy, International Islamic University Chittagong, Kumira, Chittagong 4318, Bangladesh; Department of Biomedical Engineering, University of Houston, TX, USA; Biomedical and Toxicological Research Institute, Bangladesh Council of Scientific and Industrial Research (BCSIR), Dr. Qudrat-I-Khuda Road, Dhanmondi, Dhaka, 1205, Bangladesh; Department of Nutrition and Dietetics, Gazi University, Ankara 06450, Turkey; Department of Pharmacy, BGC Trust University Bangladesh, Chittagong 4381, Bangladesh; Department of Pharmacy, Faculty of Allied Health Sciences, Daffodil International University, Dhaka 1207, Bangladesh; Department of Agricultural Sciences, University of Naples Federico II, 80055 Portici, Naples, Italy;",Heliyon,Elsevier - Cell Press,Bangladesh;Italy;Turkey;United States,Abu Montakim Tareq;Md Mohotasin Hossain;Main Uddin;Farhanul Islam;Zidan Khan;Md Mobarak Karim;Chadni Lyzu;Duygu Ağagündüz;A S M Ali Reza;Talha Bin Emran;Raffaele Capasso,https://retractionwatch.com/2026/02/03/mega-journal-heliyon-retracts-hundreds-of-papers-after-internal-audit/,Research Article;,4/6/2026 0:00,10.1016/j.heliyon.2026.e44875,0.0,3/30/2023 0:00,10.1016/j.heliyon.2023.e15016,37089286.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Investigation by Third Party;Manipulation of Images;Objections by Author(s);,No,See also: https://pubpeer.com/publications/BAB67730C82056E7E072628016536A,,37089286,Journal Article,,,,0.0
70056.0,Eupalinolide J Suppresses the Growth of Triple-Negative Breast Cancer Cells via Targeting STAT3 Signaling Pathway,(BLS) Biology - Cancer;(BLS) Biology - Molecular;(BLS) Genetics;(HSC) Medicine - Pharmacology;,"School of Pharmaceutical Sciences, Zhejiang Chinese Medical University, Hangzhou, China; Department of Cell and Molecular Pharmacology and Experimental Therapeutics, Medical University of South Carolina, Charleston, SC, United States;",Frontiers in Pharmacology,Frontiers,China;United States,Chenghua Lou;Yan Chen;Jie Zhang;Bo Yang;Huajun Zhao,,Research Article;,6/10/2025 0:00,10.3389/fphar.2025.1639679,40567369.0,9/18/2019 0:00,10.3389/fphar.2019.01071,31607920.0,Retraction,Concerns/Issues about Image;Investigation by Journal/Publisher;Investigation by Third Party;,No,See also: https://pubpeer.com/publications/BA9F8960FC89544811C3E1479CC0EB,,31607920,Journal Article; Retracted Publication,,,,0.0
70054.0,The Two-Component System CpxRA Negatively Regulates the Locus of Enterocyte Effacement of Enterohemorrhagic Escherichia coli Involving σ32 and Lon protease,(BLS) Biology - Molecular;(BLS) Microbiology;,"Unidad de Investigación Médica en Enfermedades Infecciosas y Parasitarias, Centro Médico Nacional Siglo XXI-IMSS Mexico City, Mexico; Emerging Pathogens Institute, University of Florida Gainesville, FL, USA; Department of Cell Biology, Microbiology, and Molecular Biology, University of South Florida Tampa, FL, USA; Facultad de Estomatología, Benemerita Universidad Autonoma de Puebla Puebla, Mexico; Emerging Pathogens Institute, University of Florida Gainesville, FL, USA; Centro de Deteccion Biomolecular, Benemerita Universidad Autonoma de Puebla Puebla, Mexico;",Frontiers in Cellular and Infection Microbiology,Frontiers,Mexico;United States,Miguel A De la Cruz;Jason K Morgan;Miguel A Ares;Jorge A Yáñez-Santos;James T Riordan;Jorge A Girón,,Research Article;,6/11/2025 0:00,10.3389/fcimb.2025.1639671,40584173.0,2/4/2016 0:00,10.3389/fcimb.2016.00011,26904510.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Investigation by Journal/Publisher;Investigation by Third Party;,No,See also: https://pubpeer.com/publications/17AFA8BBF7DDB1C36D8862778C19FA,,26904510,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
70044.0,ErbB4 Preserves Blood-Brain Barrier Integrity via the YAP/PIK3CB Pathway After Subarachnoid Hemorrhage in Rats,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Neurology;,"Department of Plastic Surgery, The Second Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, China; Department of Neurosurgery, The Second Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, China; Division of Physiology, Department of Basic Sciences, Loma Linda University School of Medicine, Loma Linda, CA, United States;",Frontiers in Neuroscience,Frontiers,China;United States,Huan Qian;Zhangqi Dou;Wu Ruan;Pingyou He;John H Zhang;Feng Yan,,Research Article;,6/13/2025 0:00,10.3389/fnins.2025.1642419,40584880.0,7/23/2018 0:00,10.3389/fnins.2018.00492,30087588.0,Retraction,Concerns/Issues about Data;Investigation by Journal/Publisher;Investigation by Third Party;,No,See also: https://pubpeer.com/publications/CB8C50373888CB8FBBD2D516556B2A,,30087588,Journal Article; Retracted Publication,,,,0.0
70041.0,Apolipoprotein E-Mimetic Peptide COG1410 Promotes Autophagy by Phosphorylating GSK-3β in Early Brain Injury Following Experimental Subarachnoid Hemorrhage,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;,"Department of Neurosurgery, The Affiliated Hospital of Southwest Medical University, Luzhou, China; Department of Neurosurgery, The First Affiliated Hospital of Chongqing Medical University, Chongqing, China; Department of Neurosurgery, Luzhou People's Hospital, Luzhou, China; Medicine, Duke University Medical Center, Durham, NC, United States;",Frontiers in Neuroscience,Frontiers,China;United States,Xinshen Li;Jianhua Peng;Jinwei Pang;Yue Wu;Xueping Huang;Yong Li;Jian Zhou;Long Gu;Xiaochuan Sun;Ligang Chen;Michael P Vitek;Yong Jiang,,Research Article;,6/13/2025 0:00,10.3389/fnins.2025.1642430,40584875.0,3/4/2018 0:00,10.3389/fnins.2018.00127,29556174.0,Retraction,Concerns/Issues about Data;Investigation by Journal/Publisher;Original Data and/or Images not Provided and/or not Available;Unreliable Results and/or Conclusions;,No,,,29556174,Journal Article; Retracted Publication,,,,0.0
70033.0,"The Impact of Sleep Deprivation on Brain Fog, Cognitive Decline, and Cardiovascular Risk in Young Adults",(BLS) Neuroscience;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;,"Internal Medicine, Ayub Medical College, Abbottabad, PAK; General Medicine, Scarborough General Hospital, York and Scarborough Teaching Hospitals NHS Foundation Trust, Scarborough, GBR; General Practice, Baqai Medical University, Karachi, PAK; Clinical Psychology, Brain Wave Research Center, Islamabad, PAK; Clinical Research, DHR Health Institute for Research & Development, Edinburg, USA; Medicine, Universidad Adventista del Plata, Libertador San Martín, ARG; Medicine, King Edward Medical University, Lahore, PAK; Medicine, Rawal Institute of Health Sciences, Islamabad, PAK; Medicine, Fazaia Medical College, Islamabad, PAK; Surgery, Weill Cornell Medicine - Qatar, Doha, QAT; Acute Care Surgery, Hamad General Hospital, Doha, QAT; Nursing, Hamad General Hospital, Doha, QAT; Medicine, Khairpur Medical College, Khairpur, PAK; Respiratory Medicine, University of Chester, Chester, GBR; Medicine, Jinnah Medical & Dental College, Karachi, PAK;",Cureus,Cureus (Part of Springer Nature as of December 2022),Argentina;Pakistan;Qatar;United Kingdom;United States,Aimen Younas;Sarath Vayolipoyil;Shaheera Raghib;Sher Bano;Abali Wandala;Azmir Ali Khan;Areej Amin;Aima Asim Khan;Syed Muhammad Ali;Javed Iqbal;Muhammad Umar;Jannat Ul Ferdous;Syeda Maryam Zehra Zaidi,,Research Article;,3/30/2026 0:00,10.7759/cureus.r224,41918540.0,5/8/2025 0:00,10.7759/cureus.83757,40486440.0,Retraction,Copyright Claims;Removed;,No,,,40486440,Journal Article; Retracted Publication,,,,0.0
